> Task :simulator:compileJava UP-TO-DATE
> Task :simulator:processResources NO-SOURCE
> Task :simulator:classes UP-TO-DATE

> Task :simulator:run
simblock.block.ProofOfWorkBlock@cc34f4d:0
40,0
1414,3110
763,4683
1508,6220
1701,6252
586,7782
1431,7797
1254,7814
1095,9328
982,9343
612,9358
993,9365
1223,9376
1437,10891
1484,10899
1047,10907
1234,10910
491,10922
1561,10926
1557,10928
1758,10938
1665,12439
1598,12450
1072,12465
954,12467
1837,12470
486,12473
1229,12474
1142,12476
551,12483
1471,12484
1884,12492
955,12500
845,12511
343,14000
904,14007
1124,14010
1998,14018
1446,14019
1682,14020
1485,14028
1943,14030
1444,14034
1802,14034
1187,14034
324,14036
1592,14038
844,14038
1060,14039
1757,14045
1696,14047
325,14052
897,14054
894,14063
1509,14084
1230,15556
742,15562
431,15568
1948,15569
543,15572
44,15577
1464,15579
424,15580
277,15583
1740,15583
1555,15584
322,15587
426,15590
1123,15592
665,15592
80,15594
1003,15596
573,15598
124,15598
8,15600
871,15602
1963,15603
41,15607
958,15609
1745,15610
1501,15612
72,15619
248,15623
67,15624
197,15625
499,15635
312,15646
1743,15649
338,15717
1262,17112
1042,17117
295,17117
214,17121
1265,17125
1991,17128
1763,17130
1018,17130
1705,17131
375,17134
922,17138
468,17139
147,17143
29,17144
1512,17146
1101,17146
1859,17146
1088,17148
1783,17148
1605,17149
1411,17149
222,17151
1865,17152
369,17153
465,17153
1409,17154
635,17155
1725,17155
626,17157
846,17159
1994,17160
228,17161
357,17161
175,17162
1420,17163
36,17164
1983,17169
193,17170
1082,17172
1826,17172
1025,17176
1493,17178
1242,17180
925,17181
1846,17183
229,17186
1968,17187
790,17189
139,17191
1799,17207
762,17208
232,17212
1112,17217
1719,17256
1163,17393
632,18665
311,18673
1993,18678
1834,18678
1703,18680
1690,18685
342,18687
516,18687
1604,18688
1161,18688
1341,18690
1530,18692
681,18693
1600,18693
1338,18695
732,18695
1176,18695
559,18696
549,18696
834,18696
765,18700
1872,18702
507,18702
672,18703
1823,18704
392,18705
237,18706
389,18707
1317,18707
1597,18708
1656,18709
130,18709
123,18709
675,18710
796,18713
867,18713
388,18714
377,18715
1315,18715
1467,18715
445,18716
89,18716
1773,18716
1721,18716
204,18718
356,18718
